date,transect,area_covered_in_sqkm,start,stop,WIL_ad,WIL_ju,ZEB_ad,ZEB_ju,GGR_ad,GGR_ju,GTH_ad,GTH_ju,BUF_ad,BUF_ju,KON_ad,KON_ju,WAR_ad,WAR_ju,OST_ad,OST_ju,ELA_ad,ELA_ju,RHI_ad,RHI_ju,HYC_ad,HYC_ju,LIO_ad,LIO_ju,JBB_ad,JBB_ju,JGO_ad,JGO_ju,JSS_ad,SJSS_ju,BEF_ad,BEF_ju,CHE_ad,CHE_ju,KOB_ad,KOB_ju,CRC_ad,CRC_ju,STW_ad,STW_juv,SER_ad,SER_juv,ELE_ad,ELE_juv,HOB_ad,HOB_juv,observer,main_prey,comments
1998-03-18,N1,1.5,,,829,94,304,43,22,2,268,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1571,
1998-03-18,N2,1.5,,,755,124,373,46,7,0,207,9,8,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1529,
1998-03-18,N3,0.6,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
1998-03-20,E1,1.5,,,0,0,0,0,9,0,0,0,340,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,409,
1998-03-20,E2,1.2,,,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
1998-03-20,E3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-03-31,L1,1.2,,,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,4,
1998-03-31,L2,1.2,,,0,0,9,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,21,
1998-03-31,L3,1.2,,,0,0,0,0,8,0,106,0,407,38,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,,,,,,,,,,,,OH+BW,559,
1998-03-31,N1,1.5,,,482,128,85,18,9,3,182,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,912,
1998-03-31,N2,1.5,,,251,82,147,29,13,6,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,718,
1998-03-31,N3,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-04-01,M1,1.2,,,387,93,114,5,31,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,OH+BW,647,
1998-04-01,M2,1.2,,,53,14,14,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,OH+BW,89,
1998-04-01,M3,1.2,,,133,12,4,0,55,0,59,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,OH+BW,266,
1998-04-02,E1,1.5,,,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,6,
1998-04-02,E2,1.2,,,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
1998-04-02,E3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-04-03,A1,1.2,,,0,0,0,0,19,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,OH+BW,19,
1998-04-03,A2,1.2,,,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,44,
1998-04-03,A3,1.2,,,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,4,
1998-04-15,M1,1.2,,,648,237,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,905,
1998-04-15,M2,1.2,,,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,94,
1998-04-15,M3,1.2,,,164,18,350,51,17,0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,629,
1998-04-16,L1,1.2,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,2,
1998-04-16,L2,1.2,,,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,4,
1998-04-16,L3,1.2,,,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,100,
1998-04-16,N1,1.5,,,792,154,272,41,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1328,
1998-04-16,N2,1.5,,,319,122,127,28,0,0,48,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,646,
1998-04-16,N3,0.6,,,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,22,
1998-04-17,A1,1.2,,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,20,
1998-04-17,A2,1.2,,,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,40,
1998-04-17,A3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-04-17,E1,1.5,,,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,11,
1998-04-17,E2,1.2,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-04-17,E3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-04,L1,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-04,L2,1.2,,,0,0,0,0,12,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,12,
1998-05-04,L3,1.2,,,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,100,
1998-05-04,M1,1.2,,,180,38,48,5,22,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,298,
1998-05-04,M2,1.2,,,39,11,94,7,2,2,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,158,
1998-05-04,M3,1.2,,,120,7,48,8,3,0,49,3,117,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,376,
1998-05-05,N1,1.5,,,369,160,28,4,7,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,674,
1998-05-05,N2,1.5,,,155,46,4,0,0,0,122,6,10,0,0,0,0,0,0,0,6,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,343,
1998-05-05,N3,0.6,,,67,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,89,
1998-05-06,E1,1.5,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-06,E2,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-06,E3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-07,A1,1.2,,,0,0,0,0,28,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,30,
1998-05-07,A2,1.2,,,0,0,0,0,48,3,99,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,151,
1998-05-07,A3,1.2,,,0,0,0,0,117,0,0,0,254,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,400,
1998-05-18,M1,1.2,,,256,60,30,1,34,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,395,
1998-05-18,M2,1.2,,,152,50,86,4,44,2,0,0,250,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,OH+BW,630,
1998-05-18,M3,1.2,,,98,16,5,0,1,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,129,
1998-05-18,N1,1.5,,,1388,270,20,0,0,0,36,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1735,
1998-05-18,N2,1.5,,,610,195,20,2,0,0,297,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1130,
1998-05-18,N3,0.6,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
1998-05-20,A1,1.2,,,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,20,
1998-05-20,A2,1.2,,,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,100,
1998-05-20,A3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-20,L1,1.2,,,0,0,0,0,2,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,2,
1998-05-20,L2,1.2,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,2,
1998-05-20,L3,1.2,,,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,100,
1998-05-21,E1,1.5,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,3,
1998-05-21,E2,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-21,E3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-31,L1,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-05-31,L2,1.2,,,0,0,0,0,42,0,0,0,4,0,10,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,46,
1998-05-31,L3,1.2,,,1,0,0,0,3,1,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,OH+BW,127,
1998-05-31,M1,1.2,,,351,104,42,9,37,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,OH+BW,557,
1998-05-31,M2,1.2,,,68,29,0,0,59,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,OH+BW,160,
1998-05-31,M3,1.2,,,413,146,13,3,73,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,679,
1998-06-01,E1,1.5,,,0,0,0,0,6,0,0,0,2,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,8,
1998-06-01,E2,1.2,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
1998-06-01,E3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-06-01,N1,1.5,,,967,341,79,17,2,0,276,6,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1696,
1998-06-01,N2,1.5,,,606,156,22,2,11,0,278,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,1,2,,,,,,,,,,,,,OH+BW,1097,
1998-06-01,N3,0.6,,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,5,
1998-06-03,A1,1.2,,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,20,
1998-06-03,A2,1.2,,,0,0,0,0,0,0,80,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,86,
1998-06-03,A3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-06-14,M1,1.2,,,271,81,124,12,43,0,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,577,
1998-06-14,M2,1.2,,,708,260,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,987,
1998-06-14,M3,1.2,,,334,80,0,0,14,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,518,
1998-06-15,E1,1.5,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,3,
1998-06-15,E2,1.2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
1998-06-15,E3,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-06-15,L1,1.2,,,24,0,48,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,79,
1998-06-15,L2,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-06-15,L3,1.2,,,19,0,0,0,11,0,56,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,90,
1998-06-15,N1,1.5,,,382,108,0,0,0,0,161,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,654,
1998-06-15,N2,1.5,,,611,188,24,3,0,0,232,2,0,0,0,0,0,0,5,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1060,
1998-06-15,N3,0.6,,,77,0,254,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,361,
1998-06-16,A1,1.2,,,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,8,
1998-06-16,A2,1.2,,,0,0,0,0,1,0,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,129,
1998-06-16,A3,1.2,,,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,16,
1998-06-29,L1,1.2,,,67,0,1,0,12,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,81,
1998-06-29,L2,1.2,,,185,0,512,58,60,2,2,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,819,
1998-06-29,L3,1.2,,,0,0,0,0,0,0,98,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,110,
1998-06-29,M1,1.2,,,216,69,0,0,38,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,326,
1998-06-29,M2,1.2,,,75,32,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,143,
1998-06-29,M3,1.2,,,1192,426,32,3,24,0,178,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1858,
1998-06-30,E1,1.5,,,27,0,54,4,2,0,0,0,0,0,6,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,87,
1998-06-30,E2,1.2,,,0,0,0,0,8,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,9,
1998-06-30,E3,1.2,,,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,19,
1998-06-30,N1,1.5,,,261,53,19,3,0,0,135,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,475,
1998-06-30,N2,1.5,,,441,121,25,2,9,0,188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,789,
1998-06-30,N3,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-07-01,A1,1.2,,,44,0,248,35,26,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,OH+BW,359,
1998-07-01,A2,1.2,,,1,0,83,3,1,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,185,
1998-07-01,A3,1.2,,,0,0,97,15,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,133,
1998-07-01,F1,1.8,,,1,0,167,21,17,0,11,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,222,
1998-07-12,E1,1.5,,,0,0,6,0,0,0,0,0,233,20,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,259,
1998-07-12,E2,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
1998-07-12,E3,1.2,,,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,10,
1998-07-12,M1,1.2,,,450,143,92,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,708,
1998-07-12,M2,1.2,,,23,0,0,0,11,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,37,
1998-07-12,M3,1.2,,,869,276,0,0,3,0,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1216,
1998-07-13,L1,1.2,,,67,0,13,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,101,
1998-07-13,L2,1.2,,,0,0,0,0,12,0,1,0,3,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,16,
1998-07-13,L3,1.2,,,43,0,12,0,0,0,72,2,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,143,
1998-07-13,N1,1.5,,,354,33,160,12,3,1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,780,
1998-07-13,N2,1.5,,,349,108,13,0,3,0,98,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,572,
1998-07-13,N3,0.6,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,3,
1998-07-14,A1,1.2,,,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,22,
1998-07-14,A2,1.2,,,2,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,OH+BW,93,
1998-07-14,A3,1.2,,,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,10,
1998-07-14,F1,1.8,,,4,0,17,3,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,46,
1998-07-14,F2,0.6,,,9,0,100,9,2,0,0,0,163,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,300,
